,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,time,priceUSD,SplyFF,TxTfrValMeanUSD,TxTfrValUSD
0,3.551625167295604e-05,0.0020422605861269327,0.022104952650663687,0.11405566217183546,0.6407673690187674,1.3986301307007102e-05,0.0007681113377525081,0.003319691937621189,2020-09-18,6.99545203824067,103306030.27247173,9872.77284993826,1288495584.6454425
1,7.551723824114148e-05,0.00295898742796671,0.02516329408184274,0.12910526139099887,0.6914593684461474,3.997559896309995e-05,0.0011328280098895085,0.004793835421247878,2020-09-19,5.67805300146792,109899084.54004689,6897.924889520332,439790997.1811478
2,0.00014360968028877545,0.004302965453407863,0.031755600220843595,0.14664903535453216,0.7053867603374183,9.841385607530821e-05,0.0018571220275704085,0.006363447917672119,2020-09-20,5.25496748535677,113101320.43381193,7023.4654946174,259657519.33600527
3,0.00017719619959542782,0.004429580443777133,0.023876619088374768,0.12536528071966496,0.7113854892797999,9.846213893542423e-05,0.0020633262579157546,0.007080998400719825,2020-09-21,4.34557335650123,115213357.73846656,6770.829897589724,201323856.17493284
4,0.00024308798481863852,0.005259719270160426,0.02428571349495786,0.1121173510891445,0.722542976675248,0.0001640233613141771,0.002566578646514863,0.00784779238731312,2020-09-22,3.91892040462963,116522932.87943056,6529.656377233236,169855951.34096816
5,0.00024037664658379043,0.005715132389213416,0.035835174239942244,0.151479148778371,0.7241856330388573,0.0001980011415262723,0.002683671311415061,0.0075793826828067365,2020-09-23,4.35297088492621,118076430.677797,7448.809339354454,213102986.3895916
6,0.00020240783038552937,0.004786481528595652,0.023556551028387038,0.12772906296226408,0.7325686754117496,0.00010822936404550241,0.0022036337862083827,0.007648463047281538,2020-09-24,5.14809633573024,118926372.42274368,7666.4255651986205,192381283.13309416
7,0.00033719712620367497,0.006443062937771728,0.032188801976405085,0.14793504685530637,0.7279569080325745,0.0002916939223096986,0.003175087033891544,0.009209860930468158,2020-09-25,4.93031465174057,119661339.28697546,6512.071948737493,121267803.8293896
8,0.00030550311958355155,0.0057564692471097,0.02432336228521794,0.11219338164961219,0.7704293009843214,0.0002909170954399079,0.0034289333195523805,0.008662529466627019,2020-09-26,4.87241556512027,120266294.63539712,6950.3197814385785,140257453.18943053
9,0.00039283192803889265,0.006392647720639239,0.03130089027944129,0.14593610765198106,0.7455622195453873,0.0003642614052937775,0.0029760240924906855,0.010090130712893865,2020-09-27,4.832717206036,120824814.61501545,4593.541689648558,73221054.53299801
10,0.000410024761959567,0.006767649105668009,0.023718925103986262,0.11041469754490324,0.749319419237762,0.00031565902589962823,0.003276254146757407,0.010388310602812915,2020-09-28,4.26144504290827,121337639.76170756,7352.281922225415,106586031.02650183
11,0.00040928433369268654,0.006424096055510546,0.01645534165208044,0.09951754832195239,0.7505598445599609,0.0002335313346646485,0.0032255115249165095,0.010967201286499379,2020-09-29,4.32565837616839,121797162.66897915,6910.600587653503,82491839.21481988
12,0.0004468616695481228,0.006720620567866693,0.021651827094906012,0.10727337914992813,0.7397882670445499,0.00040138402541543665,0.003648625177928421,0.011223254707251615,2020-09-30,4.16427939605593,122768010.45132747,6220.566824972157,71387224.88338047
13,0.0004958842728954526,0.007552583130740486,0.023804809315038568,0.11669090510304556,0.7451266523180474,0.00047665933015262593,0.003559133161860937,0.011143873115512057,2020-10-01,4.23817846322974,123142988.66384885,7488.867596977981,98770674.7365426
14,0.0004998919241271939,0.007303922620242324,0.018865638004295804,0.10578367790856255,0.7461825933403896,0.00037318814792233404,0.0038139740700065595,0.011548097878427137,2020-10-02,3.89563481669296,123530079.87595163,11928.81201789554,135761809.57566917
15,0.0006094413080719328,0.008190650932165665,0.024704964870605046,0.1182666633976467,0.7317277557211614,0.0005096265012914551,0.004096717980218059,0.012778760407337124,2020-10-03,3.91289689900195,123908761.63728525,10422.142328770033,97394920.06235594
16,0.0006020731808751008,0.008259535235514653,0.027196983762023764,0.12572645787906916,0.7250804985657745,0.0005295945645984732,0.00445471981536769,0.012521948784283208,2020-10-04,3.72849090601519,124822273.99037008,7658.6185622320445,73637617.47586112
17,0.0005599103629108173,0.008154983290260407,0.036542299813477695,0.16425309518670106,0.7309860326701374,0.0005511548735916091,0.004238916160067603,0.011557118097695598,2020-10-05,3.30644779451683,125285623.788701,6477.660859570517,78755400.73065834
18,0.000495362478893077,0.007708070518198264,0.026914192017843036,0.1315361104945606,0.7341411050380109,0.00038000337780780274,0.004153746067093754,0.010990418130474394,2020-10-06,2.70381004375681,125693421.8066909,9419.006417727567,121825429.00688834
19,0.0006077928694529992,0.008460293801560274,0.02590058158878891,0.121905670820966,0.7500964650853712,0.000627397731517719,0.004423154229325445,0.01147089708332206,2020-10-07,2.9644210683312,126001728.4579385,7845.532446082301,104023914.70260522
20,0.000650738987724808,0.008450840046205063,0.028936608162158706,0.14005697367841413,0.7485119236676175,0.0006120385318171335,0.004510360984512471,0.01203353856256202,2020-10-08,3.31191020672365,126345076.39280315,7068.196053423833,84054987.46731624
21,0.0007302602822485223,0.008943927778409083,0.026071310113624024,0.12952551918552943,0.7486704806335085,0.0007318177892377953,0.004337167589106479,0.012951935452431517,2020-10-09,3.41983939217125,126709117.33194494,8064.053995328926,84293556.41317327
22,0.0007654951092908162,0.008700028956341813,0.01930977555892994,0.1087134070727071,0.7473696999579703,0.0005918828848387654,0.004414284688333188,0.013563514504128741,2020-10-10,3.30333754504313,127159294.09979336,4423.7056506364215,40729057.92540953
23,0.0008963972342133556,0.009822723211703976,0.03082455080659108,0.13971952987418806,0.7287444759860144,0.001052093023255814,0.004801821380441132,0.014341042791412495,2020-10-11,3.35947011104641,127452374.68698847,3952.8415215097993,33733549.54456462
24,0.0006625617041003601,0.007313282956911009,0.01712890358797769,0.10563679257980826,0.7747993566742585,0.0006156357039850388,0.0036718781751210188,0.013152094788219921,2020-10-12,3.44364797789385,128018532.143458,6096.894241647822,57835138.77627124
25,0.0005879945543686159,0.006963489571635136,0.014248789555669815,0.09227033986712675,0.7666303434881253,0.0003222531603978247,0.0034316265447064927,0.013220775560099063,2020-10-13,3.35144811053139,128291816.22846736,4914.273028554428,41279893.43985719
26,0.0007227143751966445,0.007703375225406119,0.024206722059383765,0.1246027184689359,0.760612942616996,0.000669935310254957,0.004459172463554035,0.0130415339744321,2020-10-14,3.10506172525967,128828762.44946036,6042.580823867186,60365382.4304332
27,0.0007179615633971942,0.0075702768864913915,0.01966080868732659,0.11080082761725671,0.7637092737518089,0.0007036840968321236,0.00440601550109884,0.013554012614724813,2020-10-15,3.0822088096173,129511237.76351056,7980.354351854422,69237554.35668896
28,0.0006881737667583659,0.0077577770756339405,0.017729241657005873,0.09863127981047823,0.7677876036644947,0.0006912337685634536,0.004242773769505508,0.012932491394394572,2020-10-16,3.05188377205886,129848140.63645326,7340.321850119041,73168328.20198661
29,0.0007464072258102472,0.007656669069320664,0.018689035734497414,0.10263952766802577,0.7387776768272515,0.0006414814887471004,0.004418903898642683,0.013959847238525377,2020-10-17,3.06279920880578,130216537.76032236,10875.305808524967,87839845.01545614
30,0.0008284409654272667,0.00903179973709823,0.03556707953160737,0.15817839074351528,0.7412453825238885,0.001000491270501096,0.004420636018523906,0.014067419863113568,2020-10-18,3.26841497207846,130556499.72586364,9127.94609990685,79659585.6138871
31,0.0015263479506519707,0.02564100495021829,0.021571030184395514,0.11279268246282834,0.7376309413781971,0.0010438544155620092,0.0046042624170717,0.01456972967269591,2020-10-19,3.16264261081349,131030775.87154645,9409.570830587025,131414066.2199784
32,0.0009181458678613458,0.012184141442828962,0.01672757331975112,0.09303057596916943,0.7501167306610378,0.0007552259852169616,0.004720791400233361,0.01393243272764428,2020-10-20,2.85452811602339,131380381.2315726,5970.73909943143,58358003.9578428
33,0.0006738947789557912,0.007547745471573782,0.017162686297624602,0.10435636300428339,0.7626395707628162,0.0006060110660439315,0.003874515682523664,0.013602394394095827,2020-10-21,2.93355374976297,131877569.6897044,4573.070760722157,38313186.83333024
34,0.0005871822509414538,0.0064673973752411495,0.011775596503429322,0.07949079655194197,0.7717770847824728,0.0004635376565421662,0.003489619040366,0.013081986983516095,2020-10-22,3.04251608443257,132406169.31287016,4291.482075514453,37314436.64659817
35,0.0007404615318442095,0.00734691295357091,0.017695871301692607,0.09967557659166881,0.7733969327375938,0.0012071322412692907,0.0038041868586352057,0.014610649138207702,2020-10-23,3.01171345926635,132733588.80020958,7030.788721010041,49693614.680098966
36,0.0006983489847779092,0.006979844347637753,0.018237862914113088,0.10092962000868429,0.7587334415221565,0.0008609290155586191,0.004635437515937928,0.014211671420337541,2020-10-24,2.9457576965527,133155371.86070792,3606.189643042657,25106292.294862974
37,0.0007307670898048161,0.007258021765113097,0.0173610394434871,0.09662573040419245,0.7669801949864534,0.0007340827517616295,0.004522064918856761,0.014265711154512103,2020-10-25,2.77932087336835,133654974.21148716,5385.340110980195,39102954.5458272
38,0.0007446790795136373,0.007784019997316349,0.016159843298938797,0.09678800823603938,0.7601728504845201,0.0006394404441535142,0.004644488534396315,0.014203446361429077,2020-10-26,2.72234029139934,133997326.8634979,4140.304783467446,30803867.5889978
39,0.0008195084036488699,0.008327684632788507,0.01799261423313301,0.10578564576938009,0.7543047869829658,0.000692214372368515,0.004561037866994841,0.01465291144048386,2020-10-27,2.81204388965835,134669024.74771023,4553.879628335573,33493784.66640814
40,0.0008513843555271506,0.008994085676349847,0.016309268863351777,0.09030608577120303,0.754703233092116,0.0007417904134571575,0.004446879902400044,0.015471089994468707,2020-10-28,2.67215871399145,134883358.6237766,4125.688797350816,26004216.489702184
41,0.0009408517446351758,0.010325918219392643,0.021412934400386757,0.09968834869048258,0.7474878269151967,0.00095297111607116,0.004546199060273204,0.015212051844257064,2020-10-29,2.54078182289322,135114746.48247993,3638.4785137320446,26819225.124718904
42,0.000661890919158361,0.0077703012581307,0.016549974605410703,0.09880713463084552,0.7743137943610076,0.0006696860210676301,0.00495622718812397,0.012707389724334744,2020-10-30,2.39824855531753,135549528.26154184,5229.883203300842,49840786.927457035
43,0.0007809090700291692,0.00804220920522692,0.013585595422641143,0.08241865913052616,0.7612534400259661,0.000662403672733235,0.0051316578939740514,0.014146002945216521,2020-10-31,2.26517989056535,135899375.85347414,4063.6465984550528,30822759.449281573
44,0.0009661672121291665,0.009260794667480183,0.018391070490312043,0.10337091728585111,0.7428514005594378,0.0009533860432228156,0.005255978118339495,0.015428615255399295,2020-11-01,2.380214695043,136997675.4273976,5695.932303194862,38891825.76621452
45,0.0008295894889590879,0.007658609310838634,0.014892688972011221,0.08330181750784528,0.7679539482796786,0.0007896470573576571,0.004954037223744283,0.015514605848449898,2020-11-02,2.26058764148002,137436593.24377507,3618.8070494474496,21206209.309762053
46,0.0009525997462816389,0.009122524595765175,0.01581668344276592,0.08828963349802336,0.7527310728314669,0.0008740523590402845,0.005233738590579131,0.015537625984056109,2020-11-03,2.13806719444436,137823251.40312332,3802.883975804867,24962130.41718315
47,0.00095531037902501,0.00916722295709414,0.020024401949349197,0.10515359680131801,0.7512478276363086,0.0012107952383540795,0.005364535299636577,0.01501146407634937,2020-11-04,1.92360572840633,138172187.5477876,5479.342665771163,40289606.62141536
48,0.0007984589632331172,0.009125211709387585,0.03099850360307642,0.13818454735619423,0.7317278263574188,0.0013769471869152564,0.0046055115313593355,0.012803758601655401,2020-11-05,2.20849620442155,138587305.9185337,15051.973805695225,174633000.093676
49,0.0008449813401051209,0.008573699639223515,0.02177923419000669,0.11645980747044077,0.7641129228723162,0.0013581024765835848,0.0046757793098664,0.01369833364775967,2020-11-06,2.55707872014716,138912552.694944,9018.566632178849,86343756.93648028
50,0.0009486485645858606,0.010299265082089627,0.018835851800093128,0.09952084311124085,0.7488192603695392,0.0014372566146864658,0.0044804930887269905,0.014060257637440204,2020-11-07,2.50218699245629,139344215.39250323,7593.398238633307,75683400.24445817
51,0.001021971935574889,0.009512611679969075,0.01803241437501671,0.09519446709642926,0.7583973886878194,0.0014185899179700837,0.0050799662415658324,0.01585640221076842,2020-11-08,2.87714097226519,139695466.7107304,5166.250935355929,34040427.41306021
52,0.001147913796291477,0.009771196925122645,0.022461163848747828,0.1134520526261874,0.7568507042769286,0.0020277222928394164,0.005368589312321532,0.017012868495667573,2020-11-09,2.67011331166555,140008763.99161792,7702.37337163048,43295040.72193493
53,0.0010074517691032307,0.01011289688276028,0.019380514546755448,0.10465116374772572,0.7596261850043161,0.0014704053807872814,0.005185019421567224,0.015160741433240286,2020-11-10,3.07601974980559,140616667.4391798,12335.8880991215,93740413.66522428
54,0.0009490698283906372,0.008581923054398484,0.01859061384095871,0.09252966347123295,0.7727789286950966,0.0018612440646677642,0.0050445028607219574,0.015494513759130956,2020-11-11,2.93697435848056,140987261.0251501,6496.5266044273585,43429280.35059689
55,0.00095217597176187,0.008139575067580776,0.018165546759540102,0.09494798364386889,0.7711104067315209,0.001725152016722386,0.004846712237449732,0.01600941450814991,2020-11-12,2.96781185208352,141308705.41480425,7317.092150923458,44231822.05233231
56,0.0007054506205609772,0.008471378544253392,0.023019992885118353,0.10810462447202417,0.766894564332953,0.0011534249593385302,0.004098725644567577,0.012666474775109215,2020-11-13,3.86976977688072,141755286.46508372,9250.723043364535,103275072.05612166
57,0.000720163973934894,0.008519256988395315,0.03078719547775628,0.14503191845631727,0.769006282520526,0.0014691771413555448,0.003854016053421734,0.012614179805826551,2020-11-14,3.83506939963543,141964258.30205315,10673.044183208553,126166055.28970829
58,0.0006496706923019287,0.008459391589782605,0.03040040787593239,0.14527067545066272,0.7632233512496928,0.001159368173533948,0.003870482752815034,0.012085013311225898,2020-11-15,3.86673687069104,142443880.6231191,7237.415484826584,90265045.92675716
59,0.0007577394357204996,0.008585275177023068,0.025955903612286692,0.11964120290448416,0.7505938644173752,0.0014114093898121487,0.004245065090488395,0.013186269772118678,2020-11-16,3.59526208633409,142852818.54095805,9494.777950409725,97179052.32244353
60,0.00045702654468934313,0.005517740338772369,0.013747928934538254,0.08880759627453844,0.7353331497924752,0.0003495264748471713,0.002754243832777577,0.011449458945419553,2020-11-17,3.79645929509572,144130093.4124566,6470.681870687688,76664638.8039077
61,0.00046276071088013253,0.005154288484709944,0.012566013712409988,0.08269008968163631,0.7970414070912892,0.0004855683792586329,0.002864944890181668,0.012313073517989704,2020-11-18,3.46355089730835,144395255.15961933,8281.312322295642,74846500.768908
62,0.0006783428409799176,0.007296527616714901,0.017487989030640128,0.09939128418818184,0.7808309598731883,0.001158173036256889,0.003748089317098917,0.013554846295045116,2020-11-19,3.71517585663573,144614543.65222567,6821.311147978514,58970234.874274254
63,0.0006650093246896681,0.006826799342800433,0.012045062967904495,0.08246151455659098,0.8109223251577842,0.0008735800823741218,0.004019030389624771,0.013812953857552811,2020-11-20,3.84011748334746,144749908.1993736,10509.759753146864,81019737.93700919
64,0.0007361671537908569,0.0068301420035004265,0.011901320326258296,0.08104192352370951,0.8055720223460607,0.0010315427928783653,0.004027449855650721,0.014588301286732202,2020-11-21,3.80334696086201,144899307.92146763,8910.669358707299,62330132.16415756
65,0.0007990785299955089,0.00706561335706593,0.0143310691562645,0.08438779564484186,0.8059909448397605,0.0013154102680225618,0.004192696899685215,0.01531535431202985,2020-11-22,3.72282790547369,145304513.09238473,8932.627025989817,55927177.809722245
66,0.0007458596723944696,0.007013651119445689,0.012905759400310569,0.08873829028137917,0.806266282528481,0.0007963682917732131,0.004466560471559747,0.014638717857752923,2020-11-23,4.13730822142845,145488700.71033335,10720.85388166104,72698110.17154351
67,0.0007003060376691701,0.007611554243374357,0.013604053585307554,0.08811314216447817,0.8111428818785558,0.0008859275145002537,0.004032807806236595,0.014055079390676531,2020-11-24,4.07780465488167,145605522.30718848,10008.84435256166,76417526.63180828
68,0.0008669424620506651,0.007330529864381002,0.013981358971146747,0.08197606850983229,0.8099605017136721,0.0017777777777777779,0.004792283013235097,0.016038021019815548,2020-11-25,3.6746332765927,145785594.22097763,20355.654442713378,111752542.89049643
69,0.001150945608002501,0.00909944813257833,0.022372396837743187,0.10405330694257102,0.786294674418874,0.003045575564659534,0.0058631142938482175,0.016679653223678422,2020-11-26,3.37410747808922,145828263.27769879,14697.209031418803,86096250.50605135
70,0.001216175862728941,0.008589742717451387,0.013632649013203543,0.07779718548017497,0.8130288580419436,0.00244808374134729,0.005620488800801167,0.018291111993533,2020-11-27,3.31918962935541,145877110.71607012,7183.928855006072,32500094.140047472
71,0.0010518265132573468,0.007836506974294529,0.0160799798773868,0.08695027524014555,0.8187936685417888,0.0024701336094764227,0.00545505463330879,0.017783499189940065,2020-11-28,3.47660547470098,145931710.29359567,7247.035651528542,31705780.97543737
72,0.001097393021771141,0.007483507552617421,0.01634352773920007,0.10409985453663011,0.819402695832541,0.0021407281769229504,0.005401933963533151,0.018404509223324584,2020-11-29,3.54886450522323,145961062.30345523,5300.78242306628,21362153.164957102
73,0.0009930480076030853,0.007098854729680648,0.009770754701851446,0.07137988029553803,0.8142041659756274,0.0012358447568628825,0.0045849255506674675,0.01760024787127707,2020-11-30,3.77665118830359,146026549.9931272,11258.007982383038,50897454.08835372
74,0.0010300458055063305,0.0074881453135644555,0.013800186004502767,0.08569002874617282,0.8099057765339696,0.0017247185013017517,0.005155043632786267,0.017253148221799387,2020-12-01,3.55843749347188,146061665.7552296,10112.108114001225,49245966.51518597
75,0.0011545643078942935,0.012181000462459374,0.02124910594959559,0.10316251013051189,0.7939052898340268,0.0021050385805212817,0.0044195563062742515,0.01642091268098766,2020-12-02,4.00650843849797,146107782.69458947,7792.630387296311,53644467.58614781
76,0.0009510158334137264,0.007802271780519862,0.012163100098184514,0.08227445618462136,0.810407406247098,0.0012293389722350821,0.005252144429217901,0.016635141945385137,2020-12-03,3.88944188936769,146153278.03745177,5780.066375614511,29518798.980263304
77,0.0009143428161009275,0.006663855257944172,0.013471577206269018,0.0788190372186864,0.8274659943938739,0.0015378064761495311,0.005480042379168022,0.017106846057437244,2020-12-04,3.53583714288864,146205556.10805207,5881.080569802349,25712084.25117587
78,0.00110807233760389,0.008452028146864451,0.012218005678389397,0.07991669613683931,0.8108926227238061,0.0014652248732192497,0.0056775831905000315,0.018240525984301398,2020-12-05,3.67449134424355,146260364.72889665,4748.543634117628,19630479.383442275
79,0.0010266267288739199,0.008217897858535122,0.01547877938967175,0.08895764455272141,0.8077048306290544,0.0013991582300079627,0.0050489624172294755,0.018045016574245117,2020-12-06,3.63952751755847,146306585.31037632,5604.135782510467,23268371.76898346
80,0.0011653211653211654,0.008896893301259487,0.015709889477134597,0.08595593060246612,0.8030355632485014,0.001976169718105202,0.005093952113911372,0.018028946030820114,2020-12-07,3.75811947279894,146351712.37943003,8420.246801553934,39676202.92892214
81,0.0011376352107422604,0.00809187849352945,0.010844250220723776,0.0760633703525951,0.8215282169371009,0.00134042620296681,0.00625923446012626,0.018274071622620895,2020-12-08,3.3146905345373,146388798.48197043,7340.493755710686,29890490.573253915
82,0.0011951903805133188,0.008569246697976672,0.010123927706299824,0.07378917091449187,0.8072375635028465,0.0008627286596511066,0.006643322072975855,0.018692103982177525,2020-12-09,3.36268233452675,146603037.52508572,12445.382540712264,47877386.63412008
83,0.0014021645079487703,0.010420368029218328,0.01732377942476156,0.0894655816318261,0.8195756139715866,0.002031314486174164,0.0063336319154857785,0.020246285035835067,2020-12-10,3.24611703168326,146627062.72043943,5884.850071737529,20314502.44763795
84,0.0013789103396975768,0.009644483820467408,0.011760085200789777,0.07778006382043406,0.8032244407687428,0.0019842424691384154,0.007438001126354211,0.018695241119474754,2020-12-11,2.97408463687077,146647397.31678525,8717.907161443016,36597774.263737775
85,0.0013335056228059624,0.008639742770499961,0.012123483924167946,0.07524437540697522,0.8241512665522474,0.001884653433174233,0.006490801784949398,0.019734332661171007,2020-12-12,3.13048535707444,146667292.88148752,4445.326442449188,15838698.114446456
86,0.0012525703032233776,0.008246943719586874,0.014917173449621842,0.08546281262957935,0.816732983221046,0.0016885691212098965,0.006223076147269315,0.01940462915865482,2020-12-13,3.33102004653114,146710412.98673564,4840.44412799485,17527248.187469352
87,0.0014941125607181914,0.009048080551306101,0.014516144639231692,0.0880690419344679,0.7973463426801061,0.0021797965523217833,0.005721635607012641,0.01999436615365112,2020-12-14,3.48402941061756,146732797.13279814,8864.251813335535,35208808.202568755
88,0.001405118646497957,0.008500750847034673,0.010171148846147905,0.06941488806807228,0.8227294059354885,0.0015464329834602771,0.006284079826069526,0.020656533998773773,2020-12-15,3.3361105548522,146754865.25110313,10016.614725954156,32263516.032298345
89,0.001305145419827156,0.008005625069906368,0.008257987205853391,0.06091634428658012,0.828761114771276,0.0015150080484802575,0.006513640441291291,0.020169028893730456,2020-12-16,3.52525826401177,146782369.56998447,10866.888307817208,35013114.127787046
90,0.0011287505883491472,0.007812288594961609,0.009406088628183928,0.06965779068579193,0.8106041641881053,0.0010264270757776896,0.005312543391058325,0.017419600464921598,2020-12-17,3.67804535393459,146815746.35230175,13616.439552000356,69675321.18758583
91,0.0011274916313920753,0.007104728986525268,0.011107930014107283,0.07662175650117783,0.8285897392259381,0.0014860151722827636,0.005392999811640873,0.018831735093817144,2020-12-18,3.75808811529222,146846013.47465333,19412.776443239018,74059742.13095684
92,0.0009128231254567948,0.00859940002812842,0.01669319181336063,0.09117223492973635,0.802927234199315,0.0013316542037491187,0.004850672184474761,0.015318703721822431,2020-12-19,3.95205275641926,146879864.3004845,11147.229903883142,76024107.94448303
93,0.0011283441912761667,0.008645436192313132,0.011962633210595104,0.07827819730712153,0.8147338962295195,0.0013400976356848855,0.005584729255765638,0.0182364496717283,2020-12-20,3.76287448578853,146913712.10013327,7045.165269214179,29927862.06362183
94,0.0014011468052249519,0.009444270412325585,0.010134000244625161,0.07459379853267843,0.8031853412329218,0.0012632304247133807,0.006789810939759382,0.01990377485665657,2020-12-21,3.53945179180277,146940779.33686155,8569.82507749055,30662834.127261188
95,0.001376367542788293,0.009161748305491274,0.011976577367841149,0.0789934045059993,0.7919961963702613,0.0020099829151452213,0.006026061127663515,0.01863478790203472,2020-12-22,3.73951257452942,146963470.74020478,9616.975003587417,44882422.34174247
96,0.0012289317506009325,0.007336786733076143,0.008232216484021695,0.0600080556546307,0.8158451226718694,0.0013585589212035825,0.005472981892075549,0.019182421896765067,2020-12-23,3.35254403413874,146990512.2929924,7553.120798547811,29200365.007185843
97,0.0012288060701829908,0.00740403941145575,0.009292512808743849,0.07406114473003045,0.8194863631849243,0.0012706894304704809,0.0067649848707282785,0.019303519704855998,2020-12-24,3.50343807502875,147004838.15368092,8737.296781112185,30580538.73389265
98,0.0010956036676000825,0.0070741253188421225,0.017818370961816463,0.10364223687128651,0.807141396023806,0.001608250157509036,0.0064966996564003255,0.018190972294312106,2020-12-25,3.49787383195769,147060375.6742301,4314.118595139447,16863889.588400096
99,0.0010029513075361103,0.007519563683028711,0.030834480079130627,0.12542620814628574,0.7947594132185279,0.0025510476373456297,0.006560374029138235,0.016660230361522366,2020-12-26,3.4058404203736,147102290.55133116,4722.933011127009,22981792.032144025
100,0.0011305468887074998,0.008085841566085992,0.01270703305236286,0.08402762297716844,0.8060160352962371,0.0014052619252088376,0.006140230373814113,0.01785826155862337,2020-12-27,3.62267906345224,147655948.69985572,8751.660594219686,38743601.45061054
101,0.0010692660727370897,0.0075939807746607324,0.010031053819276343,0.0752586212338114,0.8182781697499127,0.0010115917665226655,0.00571888706980089,0.017734294369100536,2020-12-28,3.72653121555553,147693735.7406786,10904.600677953113,48209239.59723071
102,0.0010823527060001266,0.00695829489678004,0.01935076263781412,0.09957723018872697,0.820170248213936,0.0026418296116317635,0.0057513128360680765,0.018155536261040876,2020-12-29,3.66764736548875,147844140.83453992,20048.777347281455,81999499.35038115
103,0.0008860060995832469,0.008069337240414311,0.015232591724354306,0.09089078691765909,0.8186367220185284,0.0010163731770584143,0.004468804075751362,0.0156747981989684,2020-12-30,4.13720622568767,147882069.5679036,11128.920098696883,69622524.1374477
104,0.0006772729762678874,0.007605945256793878,0.019083656334886973,0.10185622139171319,0.8137172937782221,0.001501828771833117,0.0036306356048579447,0.013061615788628066,2020-12-31,5.15100108781704,147921905.7108963,15886.730148577852,158787867.83503562
105,0.0007423726699634119,0.007164237169127392,0.019423842236779162,0.10874948768358203,0.8154959502257308,0.001320809231513093,0.0040617753032912585,0.014115528762867651,2021-01-01,4.74714672642158,148404603.72659975,11437.724716843448,90884160.60003805
106,0.0009173021485893361,0.007812146813496872,0.02155761917838264,0.10996494777634017,0.8152131716334727,0.002613959004906557,0.004433974319621443,0.015211902268327407,2021-01-02,4.84911372997269,148447464.71972787,13074.744510094311,94687299.74210303
107,0.0008495948373302117,0.006796738015351873,0.010859927452162518,0.07424341167276849,0.8161451346321551,0.0014664131133490465,0.0046175689313257455,0.01546689602694317,2021-01-03,5.50274860698052,148493480.29720858,14959.066991723448,93509127.76526327
108,0.000764596624364794,0.00600151268702271,0.009814408048390118,0.06737213915460678,0.8219479048056507,0.0017511078261049768,0.004068988934013213,0.015203549664427324,2021-01-04,5.3305315694862,148577874.71341273,17592.80291098693,109092970.85102996
